"","ID","season","name","team","position","situation","games_played","icetime","shifts","iceTimeRank","expectedGoals","corsi","shotAttempts","points","goals","faceoffsWon","takeways","giveaways","hits"
"73",8482110,2022,"Dawson Mercer","NJD","C","5on4",82,6202,115,340,0.9,0.82,25,10,2,4,1,2,0
"74",8479339,2022,"Patrik Laine","CBJ","L","5on4",55,10361,102,124,0.8,0.85,104,16,8,2,0,6,2
"75",8478585,2022,"Derek Ryan","EDM","C","5on4",80,584,27,171,0.83,0.91,1,0,0,3,0,0,0
"76",8478507,2022,"John Marino","NJD","D","5on4",64,1021,43,90,0.93,0.76,2,0,0,0,1,0,0
"77",8475754,2022,"Brock Nelson","NYI","C","5on4",82,14121,148,243,0.89,0.88,111,15,6,51,3,9,3
"78",8475825,2022,"Jani Hakanp","DAL","D","5on4",82,282,36,123,0.67,0.64,1,0,0,0,0,0,0
"79",8481122,2022,"Simon Benoit","ANA","D","5on4",78,183,26,101,1,1,0,0,0,0,0,0,0
"80",8481481,2022,"Blake Lizotte","LAK","C","5on4",81,287,28,214,1,1,0,0,0,6,0,0,0
"81",8479992,2022,"Michael Rasmussen","DET","C","5on4",56,1667,39,191,0.99,0.94,5,1,0,14,0,0,1
"82",8475762,2022,"Derek Forbort","BOS","D","5on4",54,83,10,34,0.98,0.5,0,0,0,0,0,0,0
"83",8479365,2022,"Trent Frederic","BOS","C","5on4",79,306,15,119,1,1,0,0,0,0,0,0,0
"84",8475714,2022,"Calle Jarnkrok","TOR","C","5on4",73,4967,124,382,0.76,0.79,22,4,2,6,0,1,1
"85",8476463,2022,"Jonas Brodin","MIN","D","5on4",60,1774,62,117,0.93,0.92,7,0,0,0,0,0,1
"86",8478414,2022,"Timo Meier","NJD","R","5on4",78,12884,133,188,0.89,0.89,106,19,13,1,3,10,3
"87",8480830,2022,"Andrei Svechnikov","CAR","R","5on4",64,11486,133,181,0.9,0.88,100,16,5,0,1,11,4
"88",8470638,2022,"Patrice Bergeron","BOS","C","5on4",78,14754,189,263,0.88,0.88,110,17,9,185,2,3,3
"89",8471686,2022,"Marc Staal","FLA","D","5on4",82,258,13,53,0.72,0.67,0,0,0,0,0,0,1
"90",8478399,2022,"Jonas Siegenthaler","NJD","D","5on4",80,476,19,68,0.89,0.88,1,1,1,0,0,0,0
"91",8478431,2022,"Evgeny Svechnikov","SJS","L","5on4",59,1299,39,196,0.52,0.76,5,0,0,1,0,4,2
"92",8474027,2022,"Justin Braun","PHI","D","5on4",51,137,10,41,1,1,1,0,0,0,0,0,0
"93",8476399,2022,"Blake Coleman","CGY","C","5on4",82,449,39,277,1,1,2,0,0,1,0,0,0
"94",8479514,2022,"Rem Pitlick","MTL","C","5on4",46,2548,56,213,0.9,0.83,2,1,1,0,1,2,2
"95",8475188,2022,"Brayden McNabb","VGK","D","5on4",82,204,24,68,0.91,0.67,0,0,0,0,0,0,0
"96",8476292,2022,"Ondrej Palat","NJD","L","5on4",49,4257,83,245,0.86,0.84,22,3,1,0,2,3,2
"97",8478462,2022,"Nicolas Roy","VGK","C","5on4",65,6651,120,289,0.87,0.89,37,6,3,24,0,0,2
"98",8477402,2022,"Pavel Buchnevich","STL","L","5on4",63,10665,147,153,0.85,0.84,44,21,8,5,1,10,3
"99",8477496,2022,"Elias Lindholm","CGY","C","5on4",80,13242,211,281,0.9,0.89,88,21,10,72,3,1,5
"100",8479442,2022,"Troy Stecher","CGY","D","5on4",81,362,27,104,0,0,0,0,0,0,0,0,0
"101",8475810,2022,"Bryan Rust","PIT","R","5on4",81,9784,183,426,0.83,0.86,48,10,2,0,5,5,6
"102",8475191,2022,"Reilly Smith","VGK","R","5on4",78,9086,156,348,0.87,0.88,74,10,6,0,1,6,6
"103",8478104,2022,"Sammy Blais","STL","L","5on4",71,3507,81,288,0.73,0.78,9,1,0,0,0,2,8
"104",8475797,2022,"Jarred Tinordi","CHI","D","5on4",44,102,15,49,1,1,0,0,0,0,0,0,0
"105",8477501,2022,"Valeri Nichushkin","COL","R","5on4",53,10737,101,142,0.92,0.9,49,15,9,0,2,2,2
"106",8478474,2022,"Lawson Crouse","ARI","L","5on4",77,7629,158,408,0.87,0.82,27,7,5,3,1,3,11
"107",8476483,2022,"Rickard Rakell","PIT","R","5on4",82,15427,198,317,0.83,0.86,112,18,10,4,2,5,5
"108",8482964,2022,"Arber Xhekaj","MTL","D","5on4",51,2338,53,57,0.75,0.81,10,2,1,0,0,2,2
"109",8478416,2022,"Erik Cernak","TBL","D","5on4",70,363,40,100,0.96,0.88,1,0,0,0,0,0,0
"110",8475218,2022,"Mattias Ekholm","EDM","D","5on4",78,5848,129,141,0.81,0.81,25,4,0,0,1,1,0
"111",8479999,2022,"Casey Mittelstadt","BUF","C","5on4",82,9939,191,437,0.88,0.84,33,14,4,58,1,11,1
"112",8480980,2022,"Connor Dewar","MIN","C","5on4",81,341,18,135,0.66,0.67,1,0,0,5,0,0,0
"113",8479353,2022,"Brett Howden","VGK","C","5on4",54,57,11,100,0,0,0,0,0,1,0,0,0
"114",8475181,2022,"Nick Leddy","STL","D","5on4",78,1913,81,168,0.76,0.74,3,0,0,0,1,0,0
"115",8480802,2022,"Ryan McLeod","EDM","C","5on4",57,3111,95,264,0.92,0.87,12,0,0,21,0,2,1
"116",8474090,2022,"Brendan Smith","NJD","D","5on4",60,102,7,26,0,0,0,0,0,0,0,0,0
"117",8474151,2022,"Ryan McDonagh","NSH","D","5on4",71,602,47,110,0.96,0.83,1,0,0,0,0,0,0
"118",8480188,2022,"Fabian Zetterlund","SJS","L","5on4",67,3197,80,291,0.84,0.83,22,1,0,0,1,2,0
"119",8478407,2022,"Vince Dunn","SEA","D","5on4",81,13008,170,103,0.9,0.88,57,12,0,0,6,6,3
"120",8470613,2022,"Brent Burns","CAR","D","5on4",82,13997,183,107,0.88,0.88,89,17,3,0,6,9,0
"121",8480855,2022,"Jack McBain","ARI","C","5on4",82,1081,42,228,0.91,0.69,1,0,0,8,1,1,1
"122",8474600,2022,"Roman Josi","NSH","D","5on4",67,12841,136,72,0.83,0.86,108,20,7,0,1,3,4
"123",8478451,2022,"Ethan Bear","VAN","D","5on4",61,468,27,68,0.94,0.75,1,0,0,0,0,0,0
"124",8473544,2022,"Derick Brassard","OTT","C","5on4",62,6603,156,378,0.88,0.88,31,10,5,14,1,7,0
"125",8475760,2022,"Nick Bjugstad","EDM","C","5on4",78,2753,65,217,0.92,0.9,13,1,1,10,0,0,0
"126",8482124,2022,"Quinton Byfield","LAK","C","5on4",53,3919,81,233,0.95,0.86,18,1,1,3,0,2,1
"127",8474150,2022,"Mikael Backlund","CGY","C","5on4",82,9358,188,402,0.88,0.86,48,11,4,55,2,7,2
"128",8475227,2022,"Chris Wideman","MTL","D","5on4",46,3434,64,47,0.78,0.82,7,2,0,0,0,2,0
"129",8476469,2022,"Joel Armia","MTL","R","5on4",43,2446,48,187,0.78,0.87,6,1,0,0,1,0,1
"130",8477353,2022,"Tyler Motte","NYR","C","5on4",62,826,21,152,1,1,2,0,0,0,0,1,1
"131",8481068,2022,"Yegor Sharangovich","NJD","C","5on4",75,354,23,218,0.5,0.59,1,0,0,0,0,2,0
"132",8478444,2022,"Brock Boeser","VAN","R","5on4",74,11835,179,313,0.92,0.91,76,15,6,7,0,3,1
"133",8475790,2022,"Erik Gudbranson","CBJ","D","5on4",70,270,30,101,0.58,0.33,0,0,0,0,0,1,1
"134",8477948,2022,"Travis Sanheim","PHI","D","5on4",81,2531,83,157,0.66,0.67,7,1,0,0,0,0,0
"135",8478469,2022,"Thomas Chabot","OTT","D","5on4",68,14471,166,81,0.85,0.86,67,18,4,0,4,8,3
"136",8476467,2022,"Jamie Oleksiak","SEA","D","5on4",75,293,29,90,0.99,0.89,0,0,0,0,0,0,0
"137",8471724,2022,"Kris Letang","PIT","D","5on4",64,13260,126,68,0.84,0.85,60,17,2,0,3,16,5
"138",8479293,2022,"Brandon Tanev","SEA","L","5on4",82,287,36,306,0.64,0.5,0,0,0,0,0,0,0
"139",8477941,2022,"Nick Ritchie","CGY","L","5on4",74,10025,164,263,0.8,0.83,41,10,4,0,0,2,9
"140",8480817,2022,"K'Andre Miller","NYR","D","5on4",79,2427,93,156,0.89,0.8,6,1,0,0,0,0,0
"141",8476960,2022,"Andreas Athanasiou","CHI","C","5on4",81,8832,174,385,0.79,0.82,54,6,3,10,2,9,4
"142",8480448,2022,"Parker Kelly","OTT","L","5on4",55,122,13,84,0,0,0,0,0,0,0,0,0
"143",8477969,2022,"Marcus Pettersson","PIT","D","5on4",68,697,48,117,0.67,0.6,1,0,0,0,0,0,0
"144",8476459,2022,"Mika Zibanejad","NYR","C","5on4",82,16385,147,197,0.91,0.91,161,34,18,61,1,11,3
"145",8479536,2022,"Axel Jonsson-Fjallby","WPG","L","5on4",50,146,14,96,0,0,0,0,0,0,0,0,0
"146",8476448,2022,"William Karlsson","VGK","C","5on4",82,8119,158,372,0.89,0.88,47,7,1,59,3,4,2
"147",8475343,2022,"Nic Dowd","WSH","C","5on4",65,88,17,123,0,0,0,0,0,4,0,0,0
"148",8477384,2022,"Josh Brown","ARI","D","5on4",68,96,11,58,0,0,0,0,0,0,0,0,0
"149",8479415,2022,"Michael McLeod","NJD","C","5on4",80,334,32,258,0.42,0.38,2,0,0,11,0,1,0
"150",8477987,2022,"Ryan Donato","SEA","C","5on4",71,2279,71,338,0.92,0.87,7,2,0,1,1,0,1
"151",8476438,2022,"Brandon Saad","STL","L","5on4",71,7769,147,364,0.77,0.84,28,4,2,1,0,1,2
"152",8473419,2022,"Brad Marchand","BOS","L","5on4",73,13832,185,199,0.87,0.88,80,26,8,10,2,23,2
"153",8482496,2022,"Nils Aman","VAN","C","5on4",68,328,24,217,0.07,0.4,0,0,0,2,0,0,0
"154",8477450,2022,"Jason Dickinson","CHI","C","5on4",78,2995,64,242,0.75,0.81,8,1,1,9,0,1,0
"155",8480172,2022,"Jan Rutta","PIT","D","5on4",56,85,13,55,0.52,0.67,0,0,0,0,0,0,0
"156",8480196,2022,"Jacob Bryson","BUF","D","5on4",59,295,22,65,0.39,0.6,1,0,0,0,0,0,0
"157",8481656,2022,"Aliaksei Protas","WSH","C","5on4",58,333,17,83,0.87,0.86,2,0,0,0,0,1,0
"158",8476470,2022,"Nathan Beaulieu","ANA","D","5on4",52,22,4,15,0,0,0,0,0,0,0,0,0
"159",8477960,2022,"Adrian Kempe","LAK","R","5on4",82,13347,204,332,0.91,0.89,92,16,8,0,0,6,4
"160",8471669,2022,"Paul Stastny","CAR","C","5on4",73,6616,134,326,0.93,0.89,21,4,2,38,0,1,0
"161",8479996,2022,"Cody Glass","NSH","C","5on4",72,9664,155,354,0.76,0.84,51,8,5,42,5,6,1
"162",8478449,2022,"Roope Hintz","DAL","C","5on4",73,12556,205,227,0.91,0.89,62,20,8,11,1,7,3
"163",8477951,2022,"Nick Schmaltz","ARI","C","5on4",63,10909,109,176,0.86,0.86,53,11,5,13,0,7,0
"164",8477503,2022,"Max Domi","DAL","C","5on4",80,13355,180,254,0.84,0.84,93,16,6,45,4,7,1
"165",8479407,2022,"Jesper Bratt","NJD","L","5on4",82,13163,171,255,0.89,0.89,62,19,7,0,0,5,2
"166",8476473,2022,"Connor Murphy","CHI","D","5on4",80,348,35,96,0.72,0.8,0,0,0,0,0,0,1
"167",8478864,2022,"Kirill Kaprizov","MIN","L","5on4",67,14392,120,132,0.91,0.91,129,28,14,0,1,9,3
"168",8477493,2022,"Aleksander Barkov","FLA","C","5on4",68,15694,161,192,0.93,0.89,86,28,8,133,4,7,2
"169",8475753,2022,"Justin Faulk","STL","D","5on4",82,11242,177,125,0.87,0.86,58,10,2,0,4,3,1
"170",8480035,2022,"Henri Jokiharju","BUF","D","5on4",60,748,58,119,0.24,0.77,3,0,0,0,0,0,2
"171",8480807,2022,"Mattias Samuelsson","BUF","D","5on4",55,248,20,58,0,1,0,0,0,0,0,0,0
"172",8480800,2022,"Quinn Hughes","VAN","D","5on4",78,18378,147,79,0.9,0.91,101,31,2,0,4,9,0
"173",8478550,2022,"Artemi Panarin","NYR","L","5on4",82,16774,157,235,0.92,0.91,126,30,6,0,1,12,2
"174",8477851,2022,"Jordan Oesterle","DET","D","5on4",52,130,10,38,0,1,0,0,0,0,0,0,0
"175",8477346,2022,"MacKenzie Weegar","CGY","D","5on4",81,4636,129,211,0.8,0.87,17,3,0,0,0,2,3
"176",8474628,2022,"Michael Stone","CGY","D","5on4",48,1144,28,60,0.81,0.83,9,2,0,0,1,1,1
"177",8481618,2022,"Alex Newhook","COL","C","5on4",82,6629,159,402,0.92,0.86,24,2,1,13,1,3,0
"178",8474612,2022,"Travis Hamonic","OTT","D","5on4",75,369,44,124,0.94,0.86,3,1,0,0,0,0,0
"179",8477950,2022,"Tony DeAngelo","PHI","D","5on4",70,12355,131,76,0.86,0.86,65,19,4,0,5,7,3
"180",8477930,2022,"Pierre-Edouard Bellemare","TBL","L","5on4",73,59,2,20,1,1,0,0,0,1,0,0,0
"181",8476374,2022,"Sean Kuraly","CBJ","C","5on4",71,536,32,222,0.98,0.82,3,1,1,7,0,0,1
"182",8475220,2022,"Marcus Foligno","MIN","L","5on4",65,4474,113,381,0.87,0.85,14,3,0,1,1,0,1
"183",8481517,2022,"Brett Leason","ANA","R","5on4",54,212,16,118,0.7,0.83,1,0,0,0,0,0,1
"184",8474563,2022,"Drew Doughty","LAK","D","5on4",81,13954,183,100,0.9,0.88,80,23,3,0,0,3,8
"185",8480208,2022,"Drake Batherson","OTT","R","5on4",82,17362,238,263,0.86,0.86,112,27,13,0,3,7,5
"186",8479675,2022,"Trevor Moore","LAK","L","5on4",59,6828,137,286,0.87,0.86,28,7,2,4,1,1,2
"187",8479977,2022,"Kailer Yamamoto","EDM","R","5on4",58,1998,56,239,0.93,0.87,9,0,0,3,0,0,1
"188",8479542,2022,"Brandon Hagel","TBL","L","5on4",81,10852,178,347,0.87,0.87,33,11,5,2,2,5,10
"189",8482062,2022,"Cole Smith","NSH","L","5on4",69,195,10,87,0.43,0.67,0,0,0,0,0,0,0
"190",8476525,2022,"Colin Miller","DAL","D","5on4",79,965,53,133,0.98,0.86,9,1,1,0,0,1,2
"191",8476442,2022,"Matt Nieto","COL","L","5on4",81,1710,48,186,0.79,0.79,2,1,0,0,0,1,0
"192",8480157,2022,"Calle Rosen","STL","D","5on4",49,744,21,47,0.84,0.75,1,0,0,0,0,0,0
"193",8476392,2022,"Adam Lowry","WPG","C","5on4",82,6359,150,444,0.82,0.85,23,1,0,33,0,1,5
"194",8478856,2022,"Conor Garland","VAN","R","5on4",81,7247,167,458,0.87,0.86,37,12,2,0,2,6,1
"195",8479994,2022,"Jaret Anderson-Dolan","LAK","C","5on4",46,993,27,149,0.98,0.93,1,1,0,0,0,0,0
"196",8476432,2022,"Boone Jenner","CBJ","C","5on4",68,11776,127,202,0.8,0.85,67,10,6,122,2,2,2
"197",8478519,2022,"Anthony Cirelli","TBL","C","5on4",58,1512,65,335,0.96,0.91,4,2,1,32,0,0,0
"198",8479370,2022,"Tyson Jost","BUF","C","5on4",71,300,20,192,0.92,0.83,1,0,0,0,0,0,0
"199",8482671,2022,"Owen Power","BUF","D","5on4",79,8972,183,138,0.85,0.8,22,8,0,0,1,5,2
"200",8476453,2022,"Nikita Kucherov","TBL","R","5on4",82,18093,179,148,0.88,0.86,138,43,7,0,5,25,8
"201",8478421,2022,"A.J. Greer","BOS","L","5on4",61,250,12,91,0.93,0.5,0,0,0,0,0,0,0
"202",8478904,2022,"Steven Lorentz","SJS","C","5on4",80,1280,45,261,0.92,0.93,4,1,1,7,0,0,0
"203",8477365,2022,"Connor Clifton","BOS","D","5on4",78,418,35,104,0.98,0.71,0,0,0,0,0,0,0
"204",8477357,2022,"Saku Maenalanen","WPG","R","5on4",64,177,12,104,0,0,0,0,0,0,0,0,0
"205",8480839,2022,"Rasmus Dahlin","BUF","D","5on4",78,15688,166,86,0.89,0.9,75,28,5,0,1,7,6
"206",8480865,2022,"Noah Dobson","NYI","D","5on4",78,14927,157,81,0.87,0.88,117,16,2,0,2,7,1
"207",8476906,2022,"Shayne Gostisbehere","CAR","D","5on4",75,11830,149,125,0.85,0.84,77,12,5,0,2,5,2
"208",8476879,2022,"Cody Ceci","EDM","D","5on4",80,328,21,98,0.8,0.8,1,0,0,0,0,0,0
"209",8478432,2022,"Christian Fischer","ARI","R","5on4",80,1273,46,219,0.76,0.79,0,1,0,1,0,0,0
"210",8476917,2022,"Adam Pelech","NYI","D","5on4",61,410,45,119,0.53,0.71,0,0,0,0,0,0,0
"211",8478452,2022,"Caleb Jones","CHI","D","5on4",80,8221,156,126,0.82,0.83,38,6,1,0,1,4,2
"212",8478443,2022,"Brandon Carlo","BOS","D","5on4",75,91,10,45,1,1,1,0,0,0,0,0,0
"213",8480078,2022,"Filip Chytil","NYR","C","5on4",74,5872,138,375,0.91,0.82,21,3,1,17,0,3,1
"214",8479944,2022,"Zach Aston-Reese","TOR","C","5on4",77,165,18,167,0,0.5,0,0,0,0,0,0,0
"215",8478439,2022,"Travis Konecny","PHI","R","5on4",60,9791,128,183,0.83,0.84,59,14,4,2,0,4,1
"216",8476915,2022,"Jujhar Khaira","CHI","L","5on4",51,2115,60,223,0.83,0.84,9,2,1,10,0,1,0
"217",8476393,2022,"Nick Cousins","FLA","C","5on4",79,975,31,170,0.98,0.92,2,0,0,0,0,0,0
"218",8477931,2022,"Tomas Nosek","BOS","L","5on4",66,124,10,79,1,0.67,0,0,0,3,0,0,0
"219",8474564,2022,"Steven Stamkos","TBL","C","5on4",81,17619,184,168,0.87,0.86,151,30,11,100,1,14,4
"220",8482109,2022,"Alexis Lafrenire","NYR","L","5on4",81,6544,154,448,0.91,0.85,24,4,3,4,2,3,1
"221",8475855,2022,"Jesper Fast","CAR","R","5on4",80,1245,58,305,0.62,0.91,3,0,0,0,0,0,0
"222",8476889,2022,"Radek Faksa","DAL","C","5on4",81,1165,45,280,0.92,0.71,5,0,0,7,0,1,0
"223",8474034,2022,"Pat Maroon","TBL","L","5on4",80,445,16,136,1,1,0,1,0,0,0,1,0
"224",8473422,2022,"Nick Foligno","BOS","L","5on4",60,4825,116,406,0.86,0.89,19,5,2,13,1,3,1
"225",8475750,2022,"Jon Merrill","MIN","D","5on4",73,360,7,27,1,1,0,0,0,0,0,0,0
"226",8480727,2022,"Zach Whitecloud","VGK","D","5on4",59,52,9,33,1,1,0,0,0,0,0,0,0
"227",8476480,2022,"Vladislav Namestnikov","WPG","C","5on4",77,5169,90,204,0.9,0.87,14,2,0,0,2,1,0
"228",8476853,2022,"Morgan Rielly","TOR","D","5on4",65,11442,127,71,0.9,0.87,42,17,1,0,0,6,2
"229",8477478,2022,"William Carrier","VGK","L","5on4",56,1554,37,164,0.94,0.88,8,0,0,0,1,0,1
"230",8479351,2022,"Sam Steel","MIN","C","5on4",65,3080,74,287,0.81,0.83,8,2,0,19,0,2,0
"231",8474602,2022,"Justin Schultz","SEA","D","5on4",73,9487,170,123,0.9,0.89,38,12,1,0,3,0,0
"232",8476934,2022,"Brock McGinn","ANA","L","5on4",75,70,11,121,0.48,0.5,0,0,0,1,0,0,0
"233",8480326,2022,"Sheldon Dries","VAN","C","5on4",63,5415,135,354,0.89,0.85,26,5,4,33,0,3,1
"234",8475179,2022,"Dmitry Kulikov","PIT","D","5on4",67,138,19,78,1,1,0,0,0,0,0,0,0
"235",8476892,2022,"Colton Parayko","STL","D","5on4",79,2825,100,165,0.78,0.84,15,2,0,0,1,1,1
"236",8479414,2022,"Nathan Bastian","NJD","R","5on4",43,2460,35,113,0.95,0.91,9,0,0,1,0,2,2
"237",8479344,2022,"Jesse Puljujarvi","CAR","R","5on4",75,2991,80,292,0.83,0.85,19,0,0,0,0,1,2
"238",8474009,2022,"Nick Bonino","PIT","C","5on4",62,5520,119,328,0.83,0.81,16,1,0,19,2,2,0
"239",8473507,2022,"Jeff Petry","PIT","D","5on4",61,8352,138,99,0.74,0.82,44,8,2,0,1,1,5
"240",8476875,2022,"Mike Matheson","MTL","D","5on4",48,8997,87,49,0.85,0.88,49,8,0,0,1,1,5
"241",8477989,2022,"Christian Dvorak","MTL","C","5on4",64,6751,122,350,0.85,0.87,25,3,0,42,0,3,2
"242",8481014,2022,"Alexander Romanov","NYI","D","5on4",76,135,15,48,1,1,1,0,0,0,0,0,0
"243",8471677,2022,"Jack Johnson","COL","D","5on4",83,246,23,85,0.65,0.83,0,0,0,0,0,0,0
"244",8476539,2022,"Jonathan Marchessault","VGK","R","5on4",76,10124,149,299,0.9,0.88,89,14,7,0,1,5,6
"245",8474683,2022,"Derek Grant","ANA","C","5on4",46,2969,67,183,0.76,0.8,7,2,0,31,0,1,0
"246",8477845,2022,"Trevor van Riemsdyk","WSH","D","5on4",75,1185,54,105,0.95,0.84,2,1,0,0,1,0,0
"247",8478472,2022,"Mathieu Joseph","OTT","R","5on4",56,1907,56,244,0.9,0.92,4,3,1,0,0,1,0
"248",8474149,2022,"Evgenii Dadonov","DAL","R","5on4",73,7243,137,395,0.82,0.83,21,8,0,0,1,1,0
"249",8476902,2022,"Esa Lindell","DAL","D","5on4",82,182,24,89,0.97,0.83,1,0,0,0,0,0,0
"250",8479337,2022,"Alex DeBrincat","OTT","R","5on4",82,18257,230,249,0.86,0.86,137,28,11,1,6,10,4
"251",8480878,2022,"Nils Lundkvist","DAL","D","5on4",60,4826,101,136,0.87,0.84,22,3,1,0,0,4,1
"252",8481032,2022,"Paul Cotter","VGK","C","5on4",55,1121,27,92,0.96,0.88,6,0,0,2,0,0,3
"253",8475170,2022,"Brayden Schenn","STL","C","5on4",82,12269,190,353,0.87,0.87,79,15,6,60,2,6,4
"254",8477073,2022,"Kurtis MacDermid","COL","D","5on4",44,5,1,6,0,1,0,0,0,0,0,0,0
"255",8476474,2022,"Stefan Noesen","CAR","R","5on4",78,12287,204,292,0.88,0.88,67,14,7,22,0,6,5
"256",8476779,2022,"Brad Hunt","COL","D","5on4",47,154,7,24,1,1,0,0,0,0,0,0,0
"257",8474013,2022,"Ian Cole","TBL","D","5on4",78,199,23,61,1,1,1,0,0,0,0,0,1
"258",8478013,2022,"Jake Walman","DET","D","5on4",63,3234,81,111,0.67,0.77,17,2,0,0,1,0,0
"259",8480160,2022,"Radim Simek","SJS","D","5on4",44,161,16,54,0.53,0.5,0,0,0,0,0,0,0
"260",8479772,2022,"Zack MacEwen","LAK","C","5on4",56,1790,49,206,0.51,0.66,5,0,0,1,0,0,2
"261",8477335,2022,"Kyle Burroughs","VAN","D","5on4",48,154,12,35,0,0,0,0,0,0,0,0,0
"262",8474207,2022,"Nick Holden","OTT","D","5on4",65,179,18,57,1,1,2,0,0,0,0,0,0
"263",8476410,2022,"Josh Leivo","STL","L","5on4",51,2059,37,163,0.84,0.87,8,0,0,0,1,0,0
"264",8470794,2022,"Joe Pavelski","DAL","C","5on4",82,14470,216,259,0.9,0.88,95,26,13,52,2,6,2
"265",8481711,2022,"Matias Maccelli","ARI","L","5on4",64,7291,132,296,0.77,0.79,19,12,1,0,1,4,1
"266",8475231,2022,"Casey Cizikas","NYI","C","5on4",81,453,59,388,1,0.8,0,0,0,5,0,0,0
"267",8478831,2022,"Kevin Stenlund","WPG","C","5on4",54,1764,45,203,0.61,0.77,6,0,0,8,0,1,0
"268",8476389,2022,"Vincent Trocheck","NYR","C","5on4",82,14129,161,287,0.9,0.91,105,14,7,140,4,10,1
"269",8476967,2022,"Brett Kulak","EDM","D","5on4",82,708,22,54,0.85,0.89,3,0,0,0,0,0,0
"270",8479322,2022,"Wade Allison","PHI","R","5on4",60,961,29,136,1,1,4,0,0,0,0,0,3
"271",8478840,2022,"Will Borgen","SEA","D","5on4",82,326,26,84,0.99,0.86,1,0,0,0,0,0,0
"272",8474568,2022,"Luke Schenn","TOR","D","5on4",70,225,10,39,0.07,0.33,0,0,0,0,0,0,0
"273",8480031,2022,"Max Comtois","ANA","L","5on4",64,4121,80,239,0.85,0.88,18,2,0,0,0,2,1
"274",8480873,2022,"Rasmus Sandin","WSH","D","5on4",71,7967,117,108,0.89,0.88,21,9,0,0,1,2,0
"275",8474574,2022,"Tyler Myers","VAN","D","5on4",78,993,69,146,0.86,0.7,5,0,0,0,0,0,0
"276",8475208,2022,"Brian Dumoulin","PIT","D","5on4",82,294,35,103,0,0.33,0,0,0,0,0,0,0
"277",8475235,2022,"Nicolas Deslauriers","PHI","L","5on4",80,193,18,170,0.76,0.8,0,0,0,0,0,0,0
"278",8476872,2022,"Scott Laughton","PHI","C","5on4",78,7503,143,359,0.85,0.83,36,8,5,48,0,1,4
"279",8480023,2022,"Robert Thomas","STL","C","5on4",73,12682,167,220,0.82,0.83,43,22,5,89,2,13,1
"280",8471276,2022,"David Krejci","BOS","C","5on4",70,10144,166,329,0.89,0.87,49,9,3,29,0,5,1
"281",8480803,2022,"Evan Bouchard","EDM","D","5on4",82,10910,171,141,0.95,0.92,70,12,1,0,7,6,7
"282",8474884,2022,"Mike Hoffman","MTL","L","5on4",67,9904,147,275,0.85,0.87,68,8,1,0,0,4,1
"283",8477416,2022,"Oliver Bjorkstrand","SEA","R","5on4",81,10919,176,353,0.91,0.88,59,9,4,2,4,1,2
"284",8480246,2022,"Nick Perbix","TBL","D","5on4",69,731,27,63,0.6,0.63,2,0,0,0,0,0,0
"285",8480003,2022,"Jesper Boqvist","NJD","C","5on4",70,410,21,181,0.6,0.62,2,0,0,0,0,0,0
"286",8480871,2022,"Adam Boqvist","CBJ","D","5on4",46,8356,91,53,0.82,0.85,40,8,0,0,0,0,2
"287",8473548,2022,"Phil Kessel","VGK","R","5on4",82,7058,139,430,0.88,0.87,45,9,2,0,1,4,1
"288",8471709,2022,"Marc-Edouard Vlasic","SJS","D","5on4",78,260,23,89,1,0.83,0,0,0,0,0,0,0
"289",8475842,2022,"Sam Carrick","ANA","C","5on4",52,551,22,149,0.83,0.86,3,0,0,4,0,1,2
"290",8477946,2022,"Dylan Larkin","DET","C","5on4",80,15839,175,196,0.91,0.88,121,29,15,164,4,10,0
"291",8479323,2022,"Adam Fox","NYR","D","5on4",82,16706,146,82,0.92,0.92,87,23,1,0,10,6,0
"292",8478133,2022,"Jake Evans","MTL","C","5on4",54,325,24,180,0.85,0.44,2,1,1,7,0,0,0
"293",8477939,2022,"William Nylander","TOR","R","5on4",82,17224,161,183,0.88,0.88,119,25,9,1,0,5,1
"294",8476826,2022,"Yanni Gourde","SEA","C","5on4",81,2623,85,404,0.92,0.89,14,4,3,31,1,1,0
"295",8479398,2022,"Samuel Girard","COL","D","5on4",76,5514,145,174,0.95,0.9,15,8,1,0,3,2,0
"296",8477942,2022,"Kevin Fiala","LAK","L","5on4",69,11632,170,206,0.88,0.89,91,22,7,0,0,5,3
"297",8482089,2022,"Jake Neighbours","STL","L","5on4",43,2551,57,151,0.93,0.89,9,2,1,3,0,0,1
"298",8476441,2022,"Joel Edmundson","MTL","D","5on4",61,432,35,91,0.81,0.73,2,0,0,0,0,0,0
"299",8476854,2022,"Hampus Lindholm","BOS","D","5on4",80,11203,185,121,0.88,0.86,34,16,1,0,0,6,4
"300",8477479,2022,"Tyler Bertuzzi","BOS","L","5on4",50,8096,126,187,0.9,0.85,33,10,4,2,5,5,3
"301",8478366,2022,"Frank Vatrano","ANA","R","5on4",81,7860,163,390,0.85,0.88,51,9,5,0,2,4,0
"302",8477435,2022,"Ryan Graves","NJD","D","5on4",78,243,29,95,0.9,0.5,0,0,0,0,0,0,0
"303",8479998,2022,"Mikey Anderson","LAK","D","5on4",77,428,36,111,1,0.9,1,0,0,0,0,0,0
"304",8477444,2022,"Andre Burakovsky","SEA","L","5on4",49,7119,101,173,0.86,0.86,51,10,2,0,2,3,0
