"","xGoalsPercentage","corsiPercentage","shotAttemptsFor","xGoalsFor","faceOffsWonFor","takeawaysFor","giveawaysFor","hitsFor","playoff"
"1",1.00679647318148,1.02259522272434,1.31371886872098,1.14067363550111,1.23573025773803,1.74530831099196,0.913170731707317,1.51014136447449,"N"
"2",1.09937545922116,1.05745642349903,1.28889826931195,1.90173444080097,1.23573025773803,1.68900804289544,1.22926829268293,1.23909035033805,"Y"
"3",0.914217487141808,0.964493221433183,0.980413676656817,0.921767065599148,1.14675767918089,1.12600536193029,1.19414634146341,0.851874615857406,"N"
"4",0.972079353416605,1.02259522272434,1.1169269734065,0.934350916324051,1.00341296928328,0.731903485254692,0.878048780487805,0.658266748617087,"N"
"5",0.948934606906686,0.987734021949645,1.30662726888983,1.35355044359738,1.2901023890785,2.08310991957105,1.54536585365854,1.85863552550707,"N"
"6",1.00679647318148,1.01097482246611,1.10097087378641,1.01090267490054,0.993527127221372,1.57640750670241,1.08878048780488,1.43269821757837,"N"
"7",1.00679647318148,1.01097482246611,1.26762346981849,1.30557451270869,1.4136754148523,0.900804289544236,1.58048780487805,1.27781192378611,"Y"
"8",1.04151359294636,1.01097482246611,1.4750527648797,1.66893320239027,1.33458867835707,0.957104557640751,1.22926829268293,1.23909035033805,"Y"
"9",0.937362233651727,0.976113621691414,1.1470662726889,1.02453517985252,0.98858420619042,0.957104557640751,1.1590243902439,0.968039336201598,"N"
"10",1.01836884643644,0.999354422207876,1.05132967496834,1.13621685503604,1.05778510062375,0.563002680965147,1.33463414634146,0.813153042409342,"Y"
"11",1.00679647318148,1.01097482246611,1.10097087378641,1.28565008239426,1.02812757443804,0.619302949061662,1.14146341463415,0.774431468961278,"N"
"12",0.937362233651727,0.987734021949645,0.88467707893626,0.803793465053182,0.909497469695187,0.619302949061662,0.63219512195122,1.31653349723417,"N"
"13",0.995224099926525,0.999354422207876,1.51760236386661,1.65110608052999,1.40873249382135,1.23860589812332,1.40487804878049,1.43269821757837,"N"
"14",1.00679647318148,1.01097482246611,1.09565217391304,1.11524377049453,1.13192891608803,0.844504021447721,1.24682926829268,0.929317762753534,"Y"
"15",1.00679647318148,0.999354422207876,1.21975517095821,1.33336384972618,1.10227138990232,0.731903485254692,1.26439024390244,1.00676090964966,"Y"
"16",1.04151359294636,1.01097482246611,1.30308146897425,1.62200592572865,1.22584441567612,1.40750670241287,1.24682926829268,0.851874615857406,"Y"
"17",1.04151359294636,1.02259522272434,1.11338117349092,1.19966043577409,0.879839943509474,1.9142091152815,0.737560975609756,0.813153042409342,"Y"
"18",1.05308596620132,1.0458360232408,1.30308146897425,1.31160427451437,1.17147228433565,1.29490616621984,1.24682926829268,0.813153042409342,"Y"
"19",0.972079353416605,0.987734021949645,1.01055297593922,1.0213892171713,1.11710015299517,1.12600536193029,0.94829268292683,0.89059618930547,"N"
"20",1.0299412196914,1.03421562298257,1.29776276910089,1.24632554887894,1.22584441567612,1.01340482573727,1.38731707317073,0.929317762753534,"Y"
"21",1.04151359294636,1.0458360232408,1.17897847192908,1.14932503287448,1.09732846887137,0.844504021447721,0.737560975609756,1.04548248309773,"Y"
"22",0.925789860396767,0.976113621691414,1.0282819755171,0.870120844915691,1.02812757443804,0.619302949061662,0.755121951219512,1.04548248309773,"N"
"23",0.960506980161646,0.964493221433183,0.92190797804981,0.852031559498643,0.899611627633282,1.23860589812332,0.772682926829268,1.27781192378611,"N"
"24",0.972079353416605,0.976113621691414,0.909497678345294,1.00985402067347,0.914440390726139,0.506702412868633,1.19414634146341,1.16164720344192,"N"
"25",1.04151359294636,1.02259522272434,1.19670747150697,1.29482580688117,1.35930328351183,0.394101876675603,0.772682926829268,1.20036877688998,"Y"
"26",1.00679647318148,0.999354422207876,1.1913887716336,1.33310168616942,1.15664352124279,2.08310991957105,1.36975609756098,1.70374923171481,"Y"
"27",1.0299412196914,1.01097482246611,1.21798227100042,1.17501706143782,1.2999882311404,1.5201072386059,0.842926829268293,1.3939766441303,"N"
"28",1.06465833945628,1.03421562298257,1.18075137188687,1.25235531068462,0.889725785571378,1.01340482573727,0.913170731707317,0.968039336201598,"Y"
"29",1.01836884643644,1.01097482246611,1.04069227522161,1.1524709955557,1.21101565258326,0.900804289544236,0.684878048780488,1.20036877688998,"Y"
"30",0.948934606906686,0.976113621691414,1.00168847615027,0.998056660618872,1.08744262680946,0.844504021447721,0.895609756097561,1.08420405654579,"N"
"31",1.01836884643644,1.03421562298257,1.36690586745462,1.34778284534847,1.40873249382135,0.957104557640751,0.983414634146342,0.696988322065151,"N"
"32",1.00679647318148,0.999354422207876,1.22330097087379,1.24239309552741,1.03801341649994,1.12600536193029,0.94829268292683,1.43269821757837,"Y"
"33",0.995224099926525,0.999354422207876,1.13111017306881,1.16269537426969,1.11215723196422,0.900804289544236,0.72,1.27781192378611,"N"
"34",0.937362233651727,0.976113621691414,0.971549176867877,0.871693826256304,0.949040837942803,0.788203753351206,0.807804878048781,0.580823601720959,"N"
"35",0.983651726671565,0.987734021949645,1.14174757281553,1.24003362351649,1.20607273155231,1.35120643431635,1.31707317073171,1.3939766441303,"Y"
"36",1.01836884643644,1.01097482246611,1.15415787252005,1.40965344474591,1.20607273155231,1.12600536193029,1.44,1.12292562999385,"Y"
"37",0.972079353416605,0.987734021949645,0.975094976783453,0.93461307988082,0.958926680004708,1.5201072386059,1.19414634146341,0.851874615857406,"N"
"38",1.04151359294636,1.03421562298257,1.14883917264669,1.42564542170881,1.06767094268565,1.18230563002681,0.878048780487805,1.12292562999385,"Y"
